Loop thrown over a spindle while spinning|tíwà
To screech| to yell| to hum|tíwú
Bird species (also tíro)|tíye
To be well known by name|tíye
To fringe (a cloth)|to
To bale| to scoop| to draw|to
To be high|to
Yes| all right (assent)|tò
And|tò
To slacken| to loose| to ease|tò
To be long (as a garment)|tò
To become|tò
To dribble| to slobber| to drool| to flow|tò
To steep| to soak| to stew|tò
To wrestle|tò bàjiǎ
Whether| if|tòba
Tasteless (no salt)|tòbǎ
Woman's underskirt or apron|tòbǐgi
Because of| for|tòbó...bo
To despise|tocé
Kingfisher|todùfĩ́n
Loop| a noose|tofà
To be weak| to be convalescent|tofù
Name of the 4th and 5th moons of the Muslim calendar|togàya
To put a fringe on a cloth|togèza
To give out perfume/odour|tòká`
Abusive language|tokó
Grass house|tokpe
Turkey|tòlǒtòlǒ
See tã́lónci|tólóci
Loop| a noose|tomfǎ
To curse|tomi
Shares|tònto
Sound of dripping water|tóntónyí
Threepence (obsolete coin)|tóró
Used with da or sá to soften the ground (with water)|toro
Sharply| abruptly|tòrò
Long| thin|torogǐ
A song|toroko
Musical instrument like a flute|toroko
Respect| condolence| pity|tòsã̀yi
Soon| lately| recently|tòʃí
Eighth|totáci
Only|toto
Rain dripping from a tree|tòtò
Loose| slack| baggy|tòtò
Tasteless|tòtò
Very (large)|tototoyǐ
Flowingly|tǒtǒyí
Loosely|tòwàtòwòyǐ
To bale out| to scoop out|to ya
To soak out|tò ya
Flowingly| copiously|tǒyí
Hump on the back of cattle and camels|tozo
Exactly|tõ̀tõ̀rõ̀
Only|tsá
To crush| to grind (first time)|tsá
To be too large (ring/cap)|tsá
To fulfil| to accomplish|tsa
To mix| to mingle|tsa
To engrave| to carve| to tattoo|tsa
To choose| to pick| to elect|tsá
Only| alone| all|tsába
Swamp grass used for horse feed|tsaba
Swamp grass|tsàbàrùwà
To be drenched| muddy|tsàbàyǐ
Rumbling noise of cattle in the water|tsàbàtsàbàyǐ
Very (long)|tsàbàtsàbàyǐ
To defecate| to excrete|tsábi
Rank among the councillors (salutations: Ámálì, Gàdànjì)|Tsadúkó
Rank among native princes (salutations: Lěramã, Tákũ̀n)|Tsadúyà
Snipe|tsadú kpàta
Rank among the warriors|tsádzà
Kerchief|tsàfàgi
Sacrifice|tsáfi
Little|tsǎgǐtsǎgǐ
Trousers|tsàká
Coarse|tsàkà
Food made from millet|tsàkàgi
Drum in the angale set|tsákàgi
Between| among|tsàkani
Grass found on sand banks|tsakangi
Everywhere|tsákatsàkayí
Curb chain on a halter|tsàkì
Tough|tsákí
Food made from millet|tsǎkogi
Oil-palm kernel|tsákpá
Big|tsakpa
Braided cord|tsàkpà
Gift given expecting a larger one in return|tsàkpà
Tree species|tsàkpàci
Caterpillar|tsàkpàkã̀nì
Very (large)|tsakpatsakpayǐ
Very (bare)|tsákpátsákpáyí
Very (much)|tsákpáyí
Small-pox|tsàkpã̀nnã̌ gi
Hard| tough|tsákú
Very (coarse)|tsàkùtsàkùyǐ
Very (worried)|tsákutsàkuyí
Bad| troublesome|tsáli
Scorn| ridicule|tsámã
Local silk from kòlokuku silkworm|tsamiyã
Salutation common to all hunters|tsà 'nã 'bá wu
Everywhere|tsàntsànyǐ
Equal|tsara
Coarse grass used in fence mats|tsàrà
Open mesh hanging doormat|tsárági
Very (much)|tsàràtsàràyǐ
Disease among women| issue of blood|tsàràtsoro
All together| at once| quickly|tsáráyí
Quickly|tsàràyǐ
Set of drums|tsari
Very (sour, acrimonious)|tsàrì
Thick| lumpy|tsǎtsǎ
Very (clear, clean)|tsátságǐ / tsátsáyí
Very (high)|tsatsarayǐ
Very (much)|tsàtsúyí
Heavy thunder|tsawa
Tree species|tsáwò
Yellow wagtail (Motacilla flava)|tsáwòntsáwógi
To be thin| to be watery|tsáyé
To rattle| to wiggle|tsã
To scorch| to roast| to warm|tsã
Empty-handed|tsã́gwa
Very (bare)|tsã́kpã́nyí
Rattling sound|tsãkpãntsãkpãn
Very (much)|tsã̀kpã̀nyǐ
Everywhere|tsã́kãtsã̀kãyí
Lazy person|tsãmbǎrà
Hot|tsãmã
Very (dirty, muddy)|tsã́mãtsã̀mãyí
Weed that grows on top of water|tsãmvogi
To increase|tsãnã
Severity|tsãnãni
Very (bare, thin, lanky)|tsã́nã́tsã́nã́yí
Very (heavy)|tsã̀ndòyǐ
Spur on legs/wings of certain birds|tsãngã
Bells| horse trappings|tsã́ngã́nã́gi
Very (heavy)|tsã̀nkũ̀nyǐ
Food made from pounded kúlà|tsã́ntsã́nyí
Stubbornness|tsã̀yeya
Emphatic affix on pronouns (e.g., mitsó “myself”)|tsó
To be quick| nimble|tso
To overtake|tso
To be near| close by|tso
To set (a trap)|tsò
To be near| close by|tsò
To steer (a boat)|tsò
To support| to brace| to prop up|tsò
To stand with head between legs|tsò
Possessive noun suffix| -tsǒ
To be close by| near| beside| adjacent|tsoba / tsòba
Lord| master|tsóci
See tsoyida|tsoda
Kyadya shrine|Tsoèdè
To stand on edge| to lean|tsògàngà
Half brother or sister|tsógi
To be quick| dextrous|tsogwa
Vendors' call for tsã́ntsã́nyí|tsojèbò
Hunk or chunk of meat|tsóka
Game of guessing what is in another’s hand|tsokòngi
Short knee trousers (Yoruba)|tsòkòtò
Very (small, fine)|tsokotsokoyi
See tsokòngi|tsokòwongi
Very (thin)|tsókpáyí
Fire brand| gun|tsokũ̀n
Fish species|tsokũ̀ngi
Aimlessly|tsóntsónyí
Different| separately|tsóntsónyi
Only| exactly|tsónyí
Used with jĩn: to be soaked| drenched|tsòrǐ / tsòrìtsòrǐ
To be hard| to be difficult|tsòrǒ
Used with jĩn: to be afraid| to be quiet|tsòro
Thin|tsóró
Day before yesterday|tsótáci
Crown| crest| topknot|tsótsó
To be close| to be nearby|tsotso
Lightly| prancingly|tsǒtsǒyí
Rank among the warriors|Tsówa
Rank among native princes|Tsoyida
See tsówa|Tsóyiwa
Reduplicating prefix for verbs with initial tsu/tswa|tsu-
To wade through water on the road|tsú
To rinse|tsú
To choke|tsú
To cut open (gourd/tin)|tsú
To crush (first grinding)|tsú
To card, as cotton|tsú
To be soggy| to be soaked|tsú
To die|tsu
To thresh|tsu
To lock| to fasten| to bar|tsu
Rival (two wives of one man)|tsudò
Rank among the upper Kyadya|Tsugã́
Testicles| scrotum| a hernia|tsùgbà
Very (angry, sulky, much provoked)|tsùkpàyǐ
Cut and dried okra|tsúkú
Big|tsùkù
Bone|tsúkũ̀n
Very hard bone|tsúkũ̀n gbongbǒró
Deceptive person|tsúkũ̀nkiàci
Jaw bone|tsúkũ̀n mãpá
Pelvis|tsúkũ̀n nyã́ eʃĩn vũnnu
Very tough bone that cannot be crushed|tsúkũ̀n tambo
Salutation for the rank Somasũn|tsúkũ̀n wũn èlè dùkũ̀n à
Back-bone| spinal column|tsúkũ̀n zũ̀nmã̀
Salutation for the rank Tambo|tsúkũ̀n gbagbagba
Stick|tsùkũ̀n
Said of one who is simple|tsùkũ̀n áʒe u 'ʃĩ́n o
Ram-rod of a gun|tsùkũ̀n bindiga
Walking-stick or cane|tsùkũ̀ngwasũn
Stick used to strike a bell|tsùkũ̀n kùlě
Very (tangled, untidy everywhere)|tsúkutsùkuyí
Tree species (leaves very bitter)|tsùla
Small tree|tsùla biʃe
To rinse out the mouth|tsú 'mi
Dull| stupid| bashful|tsùmùnù
Initial reduplication prefix of tsũn|tsun-
To meet|tsṹn
To ball| to roll up| to clench|tsũ̀n
To be hard (as over-ripe okra)|tsũ̀n
Unsociable|tsũ̀n
To touch| to nudge|tsũ̀n
Dull|tsùnã̀
Fifth|tsũnci
Guinea pepper (fruit of the tsũnfyã́nyã́ci tree)|tsũnfyã́nyã́
Tree species (Xylopia aethiopica)|tsũnfyã́nyã́ci
To touch| to nudge with the hand|tsũ̀ngwa
To limp| to hop|tsũ̀nkiánkiá
Very (much rolled up)| tightly|tsũ̀nkpàyǐ
Unripe|tsũ̀ntsũ̀nnù
To twist|tsũnni
Charm/medicine to become invisible| occult charm|tsùmpà
Measure| scale| a balance|tsũ̀nwõ̀n
Waterfall|tsùrù
Very (much)| heavily|tsùrùtsùrùyǐ
Soundly|tsúrúyí
Tree species|tsutá
Vegetable like a radish|tsùtápàwǔ
Death|tsutsu
Float| a tassel|tsútsù
Very (hot, warm)|tsútsûyǐ
Stupidly| aimlessly|tsǔtsǔyí
Very (dull)|tsùtsùtsùyǐ
Very (many)| closely|tsùtsùtsùtsùyǐ
Yesterday|tsúwó
Day before yesterday|tsúwótáci
Quietly|tsùyǐ
To watch| to guard| to beware|tswá
To forge| to blacksmith|tswa
To commence| to begin (e.g., making a mat)|tswa
Blacksmith|tswaci
Heavy blacksmith|tswaci gbágbâ
Heavy blacksmith|tswaci gbã́ngbã̂ n
See tswaci fofòrò tswa|tswaci yèkògi
Rank among the lower Kyadya|Tswádiya
Head-tie|tswàfàgi
Rank (salutation: Kúrè)|Tswakó
Slag or clinker from a forge|tswambi
Leader| leadership|tswânã̀
Star|tswangi
Weed with small white star-shaped flower|tswangi yigídí
Rank among native princes|Tswânkú
Rank among village headmen|Tswânkwá
Rank among the councillors|Tswânyã̀
Bird like a sparrow|tswaránkpakò
Rank among native princes|Tswasiàkó
Blacksmith's forge/shop|tswata
Used with jĩn: to collect civet|tswata
Office of the chief tailor|tswátswanã̀
Beat/throb of the heart|tswátswâyǐ
Very (long)|tswatswayǐ
To pelt| to dash| to winnow| to fan|tswã́
To break|tswã
Very (oily, muddy)|tswã̀kwã̀yǐ
Gecko|tswã́lagi
Twist/hank of thread|tswãni
Suddenly| quickly|tswã̌nyí
Very (oily)|tswã̀nyǐ
Gripingly|tswã̀nyǐ
Peltingly|tswã́tswã̂yǐ
Very (oily)|tswõ̀bwõ̀yǐ
Quickly| sharply|tswõ̂nyǐ
Bird like a sparrow|tswõrwṍngi
Reduplicating prefix for verbs with initial tu/twa|tu-
To ride| to drive| to straddle|tú
Salutation for the rank Soje|tú dòkò lá 'kĩn
To be calloused|tú
To build|tú
To cohabit (as animals)|tú
To be over (as anything counted)|tú
To name| to call|tú
To be champion (“ride over”)|tú
To be stuck (in the throat)|tú
To fall (as dew)|tú
Repentance|túba
To engage| to betroth|túbá
To increase (money)|túbá
Cake made from beans|tùbani
Fresh|tùbù
Sound of deep water (stone thrown into a well)|tùbùyǐ
To spy|túdã́
Skin covering a ground-nut| kernelless rice|tùfetùfe
Clothing| attire| apparel|túfùwa
Concoction used as medicine|túgàfú
To be uncontrollable|túgàfú
To caper| to be frisky|túgǐdìgbà
To give a person medicine causing food to stick in throat|tú gòrò
Copper|túgùla
To vie| to compete|túgwasã
Punishment: cross arms and hold ears|tùgũ̌ nnyã̀
To watch or await the time|túká
To be careful| to be particular|túka
To name|tú kaye
To compete| to vie|túkã̀nã
To watch out of the corner of the eye|tú kã̀sã̀
Ear|tukpa
Buzzing/ringing of the ear (tinnitus)|tukpa èlewú
Ear-lobe|tukpa kperegi
Neck/ear of a slate|tukpa nyã́ èlǒ
Deaf person|tukpatènci
Selvage edge of cloth|tukpatí
Powder chamber (flint-lock gun)|tukpatí nyã́ bindiga
Suddenly| quickly|túkpiági
Fee/return gift on receipt of a present|túkúci
Fragment| remnant|túkũ̀n
To boast| to brag|túkũntí
Used with jĩn: read Koran through last night of the Fast|túkùrù
Tuft of hair left on head|tùkurumãgi
To put a protective charm on a thing|tú kútí
To show| to make known|túlǎ
To spy|túle
To stand on one leg|túlúkánká
Suspicion|túmã̀
Stomach|tùmbi
To dismiss (usually with a small present)|túmi
Initial reduplication prefix for verbs with initial tũn|tũn-
To send|tũn
To pierce| to prick| to sting|tũn
To reach| to extend|tũn
To arrive| to come| to attain|tũn
To pick up| to harvest (beans)|tũn
To vomit|tũn
Period of time| from| since|tũ̂n
To shirr|tũnba
To recall| to recollect|tũnbóyé
Messenger| Apostle|tũnci
Completely| very (flat)|tundúyí
Very (large, many)|tùndúyí
To gather up together (as a garment)|tũnfó
Settlement| colony|tunga
To reach| to try to vomit|tũngbá
Short| stumpy|tũnkpùlǔgi
To fire| to put fire to|tũn 'nã
To punch with the fist|tũn nã́ʃi
Very (quiet, placid, calm)|tũ̀nnyǐ
To give money to a drummer for drumming|tú 'nyã̀
Very (much)|tuntô
Heavily|tũ̀ntũ̀nyǐ
Very (placid, calm, smooth)|tũ̀nyi
Very (much, as smoke or dust rising)|tùnyǐ
Heavily|tùnyǐ
To name| to mention by name|tũn 'ye
To tidy up| to set in order|tũn yekã̀
To support| to back up|tũn zũ̀nmã̀
Arab|túrà
System of divining by numerals|tùrabi
Perfume|tùràre
Herb for yellow dye (turmeric?)|túri
Flatly| quickly|túriá túriáyí
Stake for tying animals|túríki
Mount Sinai|turìsinã
Package| parcel|turumi
To name|tú sunã
Review|túʃi
Flag| banner|túta
To cease (for the present)|túta
Cushion| pillow|tútí
To hem (cloth or mat)|tútí
To place on the head|tútí
Zinc|tútíya
Scraps of grass from a roof|tútù
Local beer|tùtùgi
Wood ashes|tutumpèrè
Dunghill| rubbish-heap|tùtuntí
Exactly| accurately|tutuntu
Very (fine)| powdery|tǔtǔyí
Leach|tuturu
Very (gusty, drizzly, dusty mist)|tùtùtùtùyǐ
Very (large)|tututuyi
To form a cataract on the eye|tú 'wó ení
Very (soft| cheap grade)|tùyàtùyàyǐ
To expect| to hope for|túyé
To name|tú 'ye
To sun|tú 'yi
To trim off|twá
Seventh|twabàci
Rank among the court officers|Twàki
Ninth|twanici
To give away| to present| to be liberal|twaria
Genital disease (gonorrhoea?)|twàʃi
Very (long, thin)|twõrwõ
To be mild (as lye or medicine)|tyá
To be stunted| to be dwarfed|tyàgũ̀nnyã̀
Simpleton|tyakpeci
Very (bushy)|tyàryàgǐ
Very (shreddy)|tyáryátyáryáyí
To attempt to stand (young child)|tyatyá
Palm oil settlings|tyatyá
Bushy weed|tyatyàngi
Noiselessly|tyátyányí
Used with jĩn: to be quiet| numb| at rest|tyàwùnyǐ
To be thin| to be withered|tyã́
Thin|tyã́niã́gǐ
Very (much)|tyãniãgǐ tyãryãgǐ
He| she| him| her| it|u
Rank among the warriors|Ùbandawaki
King's treasurer (salutation: Dawudù)|Ubandómã̀
To wade through long stretches of water|va
To be weak (as a bow or spring)|va
To be guilty|và
To urinate|vadìn~nì
To pounce on|vakpe
Quickly| rapidly|vànyǐ
Shallow calabash for carrying loads or washing clothes|vàtà
To pour| to fall in torrents|vatswõ̀rwõ̀
To urinate|va vidìn~nì
To be played out| to be run down|vaya
Reduplicating prefix for verbs with initial va/vo|vi-
Quickly| rapidly|viànyǐ
Small| little|vyãwún~ / viawún~gi
Urine|vidìn~nì
Bladder disease causing blood in urine (schistosomiasis)|vidìn~nìkã́
Straight|vínyí
To hush| to lull|vo
To deceive| to fool|vo
To rot| to decay| to decompose|vò
Drinking calabash with a cover|vǒdã
Tree species|vogàgi
Knee|vòkpa
Grass species (“vulture’s knee”)|vòkpa gùlǔ
Potsherd| dustpan| sherd|vonkpárá
Calabash for libation in traditional worship|vosá
Unripe gourd|votsũ̀
Swill-place|vòvò
Refuse-place|vòwǒnta
To deceive| to get away from|voya
Initial reduplication prefix for verbs with initial vo|vu-
Nail| claw|vùdũ̀nù
Wide|vùgà
Missile| boomerang|vugú
Initial reduplication prefix for verbs with initial vun~|vun-
To grope about| to wander| to swing about|vṹ
To mix|vũ
To spoil| to ruin|vũ
Meat| flesh|vũ̀
To be very white|vũ̀
To scorch|vũ̀
To be pure white|vũ̀bǒkũ̀
Very (muddy, dirty)|vũdòyi
To pass over|vũ̀gã
To plunder| to loot|vũ̀gǐ
Empty|vũla
Senseless|vṹnãvũ̀nã
To hoe or weed between standing corn|vũ̀nu
Hollow|vũnu
Widely| completely|vwŏ~nyí
Soundly|vwŏ~nyí
To want| to desire| to need| to wish|wá
To put forth| to extract| to lay (egg)|wa
To leap| to jump| to hop|wa
To scratch| to scrape|wà
To unravel| to strip off|wà
To fail| to get thin|wà
To leave moorings (boat/train)|wadã
Leather fringe| trimmings|wadza
To slap (in the face)|wadzú
To deliver| to pull out|wa dzũ̀
To shed a skin|wa 'fa
To jump| to leap|wafùrù
Pannier|waga
Large|wàgà
Very (thin)|wágáyí
Drizzling|wagiwagi
Lukewarm|wàgiwàgǐ
Equal|wagũ
To leave alone|wa gwa
To stop| to quit| to complete|wà gwa
Forced|wájìbi
To single out| to distinguish|wa 'kà
Monster|wáká
Local Fulani cheese|wàkàʃì
Small| little|wàkùngǐ
Very (many, much)|wálíyànyǐ
Trouble| distress|wǎla
Plant eaten as greens|wǎlamí
Everywhere|wálawàlayí
To go after|wá lo
To cut first teeth|wá 'mi
Information|wàmi
Ownerless|wànã̀
So-and-so|wáncè
Good| nice| fine|wǎngi
Fear| anxiety|wànǐkó
Glass armlets|wǎnkè
Simultaneously|wànko
Centipede|wanwàra
Very (much, many)|wànyǐ
Quickly| sharply|wânyǐ
Straight|wárá
Long| thin|wará
Loose| open|wara
Page of a book|wáráka
Everywhere|wárawàrayí
Old| aged|wárìká
Snake-bite medicine|wasa
Crumbly|wàsà
Beer|waʃi
Untidy| slovenly|wátawàta
Fool| idiot|wawa
Play| amusement|wàye
Preaching| sermon|wázũ̀n
Disappointment|wãrãnkã́ci
You (singular)|we
Button|wénígi
To feel|wó
To be hot|wó
To thirst|wó
To hear| to smell| to taste|wo
To be dry|wo
To pay (a debt)|wò
To sacrifice|wò
To be able|wǒ
Misfortune|wóbi
Trade| commerce|wòcè
Time|wókã̀ti
To be finished| completed|wòla
Beginning|wòlěfa
Saint| holy man|wòlî
To be warm|wónã
Completely|wónyí
Buzzing in the ear|wónyí
Leather apron|wòrìki
Thin|wóró
Groundnut oil|woró
New|woro
Undertakes (archaic)|wòrògbè
Small fish|worongi
Noise of a market|wórowòro
To feel| to hear|wosã̀
Vowels in Arabic writing|wosã̀li
Letter|wòsíka
Small (as leaves)|wóʃéwóʃégǐ
Whistling teal|wóʃiwóʃigi
Perhaps|wotàkilà
Yourself| thyself|wotsó
To smell (a stench)|wo 'tswã́
Open-mesh cloth|wòwògi
Crumbs of fried cake|wowógi
Vendors' call for groundnuts|wǒwǒkpâ
To pierce|wòya
Vizier|wòzirì
Yam heaps|wòʒì
To catch| to grab| to capture| to adhere| to arrest|wõn
To mould|wõn bàyèkò
To gather together| to be orderly|wõndã
To be cold| to shiver|wõn 'fè
To be homesick| to pine for|wõnfè
To overcome| to plunder| to be speechless|wõn gǐ
To tie up| to cramp|wõn gǒ
To catch fire| to be ablaze|wõn 'nã
To pardon| to excuse|wõnswa
To teach| to show| to explain| to instruct|wú
To guide| to lead|wú 'bà
To thrash| to beat|wu
To kill| to murder| to abolish|wu
Help| aid| assistance|wúce
Shoes| slippers|wúfi
Reason| cause| excuse|wúja
To own|wṹn
To serve|wṹn
He| she| him| her| it|wũn
To wipe|wũ̀n
To swell|wũ̀n
Perhaps|wũn ába
Court|wũ̀nkó
To be long| to be tall| to be high|wṹnkpá
Himself| herself| itself|wũntsó
To inform| to make known|wúnyã̀
Yam cultivar|wùrà
One|wuri
Commons| open space|wuri
He-goat|wúriá
Red ant|wǔriàbia
Completely|wúràyǐ
Shade| shadow| shelter|wùrù
Prayer| devotion|wurùdi
Small|wùrùgi
Game like hide-and-seek|wurúngi
Everywhere| disorderly|wúruwùruyí
Expression of contempt|wǔʃ
Screeching| yelling|wǔtí
To end|wu 'tí
Fog| mist| cloud|wùtuwùtu
To be cruel| to be brutal|wuyé
To show off|wúyéyè
Desire|wúzùbi
Business|wuzùri
Slave| captive| bondage|wuʒì
Begin| commence|yá
To bend| to stoop| to bow| to arch|yá
To smart|yá
To swoop| to alight (as a bird)|yá
To put away| to cast off| to leave| to lose| to divorce|ya
To give|yà
For| to|yà
To gin|yà
Dumping place|yabà
To close| to shut|yába
Starting point|yábà
To step aside| to give way|yàbǎ
Banana|yàbà
Plantain|yàbàkó
Banana tree|yàbà cigbã̀n
Unripe bananas|yàbà tsũ̀ntsũ̀nnù
Gristle|yádi
Floor or deck of a boat|yagbàta
Grandchild|yági
Poverty|yàjì
Red pepper|yaká
Small canoe (attached to seine net)|yaka
Old| long-standing|yakácé
To be stooped|yákpe
To trust| to depend on|yakpe
Doorway| entrance|yǎkũ̌ n
Whether|yálà
Family| relations|yǎliʒì
To command| to give out a law|yàmi
